actual_arrival_delay_min,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,delayed,hour,scheduled_travel_time_min,transport_type_Metro,transport_type_Train,transport_type_Tram,weather_condition_Cloudy,weather_condition_Fog,weather_condition_Rain,weather_condition_Snow,weather_condition_Storm,event_type_Festival,event_type_No events,event_type_Parade,event_type_Protest,event_type_Sports,season_Spring,season_Summer,season_Winter
25,3.5,97,26,6.6,0,15,0,0,3,1,15,46.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
-1,10.6,72,59,8.2,0,54,0,0,3,0,15,27.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
3,7.7,93,39,17.3,0,71,0,1,3,0,15,31.0,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False
25,1.0,47,12,6.6,0,57,0,0,3,1,16,50.0,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False
19,6.6,97,25,19.3,0,63,0,0,3,1,16,23.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
12,4.3,90,13,3.5,0,91,0,1,3,1,16,33.0,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False
27,31.9,49,31,4.8,0,75,0,1,3,1,16,26.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
-3,24.6,40,10,9.3,10000,87,1,0,3,0,17,46.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False
14,7.6,75,37,15.9,0,48,0,1,3,1,17,23.0,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False
11,25.5,93,15,14.6,10000,28,0,0,3,1,17,36.0,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False
13,-4.1,57,54,3.5,0,78,1,0,3,1,17,56.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
6,16.1,77,56,4.7,0,81,0,0,3,1,18,33.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
16,5.0,64,21,11.5,0,6,0,1,3,1,18,45.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
2,-0.4,37,56,5.9,0,76,0,0,3,0,18,32.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
4,30.4,51,46,8.4,0,82,0,0,3,0,18,25.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
28,3.0,53,15,9.7,2000,68,0,0,3,1,19,43.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
0,27.9,95,12,11.9,50000,89,0,0,3,0,19,32.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
16,11.5,93,11,5.0,50000,1,0,0,3,1,19,47.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
20,-4.4,94,17,3.3,500,32,0,0,3,1,19,50.0,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
20,24.3,43,28,8.0,0,47,0,0,3,1,20,42.0,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
22,18.9,54,17,1.6,0,36,0,0,3,1,20,33.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
21,8.8,32,45,10.5,500,88,1,0,3,1,20,27.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True
3,6.3,34,1,16.8,10000,88,0,1,3,0,20,48.0,False,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False
6,-2.1,94,53,2.4,0,29,0,0,3,1,21,22.0,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False
8,32.7,83,1,2.3,50000,40,0,0,3,1,21,52.0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False
-3,14.8,48,2,1.6,0,3,0,1,3,0,21,50.0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
21,-1.6,83,28,17.0,0,82,0,0,3,1,21,36.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False
12,29.7,39,55,1.6,50000,90,0,0,3,1,22,56.0,False,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False
1,6.2,45,7,19.7,50000,38,0,0,3,0,22,28.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
15,3.1,75,10,7.2,500,23,0,0,3,1,22,25.0,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,True
0,6.2,58,11,6.6,0,49,0,0,3,0,22,56.0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False
2,17.6,44,31,1.8,0,36,1,0,3,0,23,44.0,False,False,True,False,False,False,False,True,False,True,False,False,False,False,True,False
22,-2.0,77,3,11.7,0,52,0,0,3,1,23,36.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
5,14.3,40,8,11.7,2000,24,0,0,3,0,23,20.0,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
10,30.8,63,23,9.9,0,92,0,0,3,1,23,40.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False
5,2.5,65,48,6.2,0,30,0,1,4,0,0,52.0,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
11,8.2,59,55,7.4,0,98,0,1,4,1,0,56.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
16,10.8,48,15,6.4,0,91,0,0,4,1,0,25.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
4,18.4,97,16,8.5,0,37,0,0,4,0,0,37.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
28,31.8,99,46,6.8,50000,57,0,0,4,1,1,25.0,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False
17,10.8,62,51,13.5,0,52,0,0,4,1,1,35.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True
15,-2.2,51,57,5.9,10000,49,0,1,4,1,1,53.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True
25,8.9,65,21,7.0,0,3,0,0,4,1,1,45.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
27,2.6,52,6,8.7,2000,91,0,0,4,1,2,30.0,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False
2,21.1,92,9,0.1,50000,51,0,0,4,0,2,33.0,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
0,-3.8,55,28,9.8,0,30,0,0,4,0,2,37.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False
25,6.7,89,35,5.1,0,86,0,0,4,1,2,42.0,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,True
-1,16.8,34,23,1.1,0,77,0,0,4,0,3,37.0,False,True,False,False,False,False,True,False,False,False,True,False,False,True,False,False
-3,6.1,83,55,18.2,0,91,0,0,4,0,3,30.0,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
11,17.0,67,45,6.4,2000,13,0,1,4,1,3,38.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
17,-0.4,91,13,8.5,0,0,0,0,4,1,3,50.0,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False
27,32.7,54,13,16.5,0,42,0,1,4,1,4,23.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
3,6.6,41,24,3.3,500,95,0,1,4,0,4,54.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
13,31.9,51,45,17.0,0,58,0,0,4,1,4,30.0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False
15,8.0,38,21,4.8,0,60,0,0,4,1,4,19.0,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
-1,26.3,58,51,11.8,0,40,0,0,4,0,5,45.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False
26,4.8,73,49,13.7,2000,17,0,0,4,1,5,53.0,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
25,21.8,56,46,18.1,0,59,0,0,4,1,5,44.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
10,7.9,84,22,12.2,0,68,0,0,4,1,5,30.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
24,15.4,34,31,9.1,10000,78,0,0,4,1,6,41.0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False
26,22.0,81,25,11.4,0,58,0,1,4,1,6,24.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
22,18.6,42,50,4.0,2000,41,0,1,4,1,6,31.0,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False
3,18.1,71,26,13.8,10000,79,1,0,4,0,6,42.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False
27,-2.4,44,44,3.7,10000,99,0,0,4,1,7,38.0,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False
1,5.0,47,11,11.1,500,35,0,1,4,0,7,24.0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False
10,17.9,79,18,13.0,2000,39,0,0,4,1,7,46.0,True,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False
23,-4.3,31,18,18.0,2000,29,0,0,4,1,7,49.0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True,False
20,5.0,42,51,9.0,2000,86,0,0,4,1,8,47.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True
25,4.2,97,33,15.5,0,10,0,1,4,1,8,21.0,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
18,5.0,76,31,3.4,0,24,0,0,4,1,8,20.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
4,16.4,79,28,3.1,0,44,0,0,4,0,8,40.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False
11,18.3,41,20,10.5,0,50,1,0,4,1,9,37.0,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False
1,31.4,42,34,11.9,0,42,0,1,4,0,9,53.0,False,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False
0,10.4,38,41,12.6,0,65,0,1,4,0,9,35.0,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
7,32.1,88,4,14.9,50000,98,0,0,4,1,9,42.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
14,21.1,74,11,5.9,50000,46,0,1,4,1,10,20.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
26,31.5,99,6,12.5,2000,23,0,0,4,1,10,29.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
11,28.3,72,40,3.8,50000,76,0,0,4,1,10,34.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
2,22.5,52,1,4.4,50000,36,0,1,4,0,10,23.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
12,9.2,74,24,1.3,10000,55,0,0,4,1,11,19.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True
5,4.6,52,9,14.9,0,93,0,0,4,0,11,55.0,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
23,3.9,63,37,10.1,0,74,0,0,4,1,11,54.0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False
9,33.1,45,43,4.8,0,86,0,1,4,1,11,55.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False
23,33.3,92,5,11.1,0,45,0,1,4,1,12,21.0,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
5,24.0,80,26,7.1,10000,27,0,1,4,0,12,50.0,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
1,30.4,61,34,16.7,0,92,0,0,4,0,12,40.0,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
18,31.8,67,9,10.6,0,51,0,1,4,1,12,47.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
27,15.5,85,8,0.6,0,14,0,0,4,1,13,48.0,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
-1,20.2,98,19,19.7,0,44,0,0,4,0,13,37.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False
26,11.8,46,36,1.5,0,57,0,1,4,1,13,53.0,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True
17,11.7,68,34,13.9,2000,66,0,0,4,1,13,51.0,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False
2,-3.5,70,36,8.7,0,72,0,0,4,0,14,41.0,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
24,12.4,77,39,5.0,0,71,1,0,4,1,14,56.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
28,21.9,57,7,13.5,2000,96,1,0,4,1,14,32.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
21,11.9,79,45,2.5,2000,97,1,0,4,1,14,55.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False
28,29.9,30,55,17.2,0,72,0,0,4,1,15,23.0,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
18,8.3,79,53,5.0,0,80,1,0,4,1,15,24.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True
20,0.3,48,30,7.2,0,40,0,0,4,1,15,47.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True
26,27.5,88,48,12.7,2000,64,0,1,4,1,15,30.0,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
28,22.0,97,42,0.0,0,39,1,0,4,1,16,50.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False
27,4.7,96,57,9.5,0,4,1,0,4,1,16,38.0,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False
19,16.5,70,15,17.9,0,93,0,0,4,1,16,26.0,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
29,11.1,39,27,13.6,2000,74,0,1,4,1,16,54.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
21,32.6,57,5,7.8,0,27,0,0,4,1,17,29.0,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
20,19.3,63,31,13.2,0,37,0,0,4,1,17,36.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False
27,1.3,68,27,18.7,500,80,0,1,4,1,17,52.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,True
9,15.1,85,10,3.8,0,86,0,0,4,1,17,22.0,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
6,29.5,81,41,10.6,0,17,0,1,4,1,18,32.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False
19,21.9,32,22,4.7,0,36,0,0,4,1,18,29.0,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
14,28.7,52,29,17.1,0,26,0,0,4,1,18,26.0,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
28,5.0,46,8,14.4,10000,24,1,0,4,1,18,48.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
29,30.5,55,27,16.0,0,68,0,0,4,1,19,27.0,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False
24,25.2,47,23,18.9,2000,82,0,1,4,1,19,46.0,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False
12,24.2,75,58,4.6,0,26,0,1,4,1,19,26.0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
12,8.9,99,27,1.0,0,76,0,1,4,1,19,53.0,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True
14,30.5,60,23,5.8,0,53,0,1,4,1,20,25.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
4,20.5,38,14,8.0,500,6,0,1,4,0,20,34.0,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False
12,29.1,64,38,12.5,0,89,1,0,4,1,20,50.0,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
7,9.4,89,49,16.0,0,77,0,1,4,1,20,35.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False
2,0.8,92,32,7.0,2000,26,0,0,4,0,21,27.0,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,True
-3,8.3,81,46,9.5,50000,58,0,0,4,0,21,49.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
8,13.2,77,33,15.7,0,71,0,0,4,1,21,49.0,False,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False
24,16.3,90,21,4.5,0,30,0,1,4,1,21,41.0,False,True,False,False,True,False,False,False,False,False,False,False,True,False,True,False
13,15.4,53,28,4.3,0,98,0,0,4,1,22,26.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True
-3,16.8,87,33,11.8,2000,90,0,1,4,0,22,23.0,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
28,28.7,93,41,8.7,0,67,0,0,4,1,22,34.0,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
4,1.8,59,51,19.0,0,3,0,1,4,0,22,36.0,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False
